CH1;CH2;PPG
146.34702;127.771065;586.66876
146.35556;127.78656;586.6622
146.35425;127.79109;586.65784
146.35858;127.80521;586.6532
146.36386;127.81274;586.6499
146.36493;127.80561;586.64703
146.36519;127.804016;586.64453
146.3668;127.80316;586.64075
146.37082;127.80439;586.6349
146.37657;127.80888;586.6332
146.37082;127.80439;586.6251
146.36964;127.81207;586.6196
146.37714;127.82559;586.6139
146.38338;127.83455;586.61237
146.3742;127.83487;586.61066
146.35579;127.82678;586.6065
146.36053;127.82668;586.6003
146.36163;127.82642;586.59344
146.36794;127.836105;586.5837
146.36139;127.8342;586.57764
146.36476;127.826324;586.5814
146.36124;127.820724;586.5731
146.35281;127.80424;586.56335
146.35286;127.79192;586.55676
146.35997;127.7868;586.5529
146.35977;127.7853;586.5465
146.35425;127.7859;586.5455
146.35886;127.795074;586.5344
146.35861;127.8032;586.53204
146.35551;127.79824;586.5283
146.3573;127.787445;586.52563
146.35086;127.77595;586.5201
146.34056;127.76415;586.5145
146.33218;127.7564;586.5113
146.3306;127.7589;586.49774
146.32333;127.75252;586.49475
146.3188;127.74451;586.4867
146.31776;127.74048;586.4686
146.3033;127.725746;586.4672
146.2826;127.707214;586.4584
146.27243;127.70121;586.4512
146.27028;127.70395;586.44434
146.27884;127.71516;586.44275
146.2811;127.72016;586.4312
146.27354;127.71408;586.4229
146.27068;127.711815;586.41516
146.2704;127.7106;586.4108
146.26482;127.705666;586.4011
146.26189;127.70526;586.3967
146.25938;127.70698;586.3922
146.26126;127.70693;586.39185
146.26054;127.70827;586.3877
146.26067;127.70786;586.38025
146.265;127.71332;586.3772
146.2677;127.7182;586.36273
146.27075;127.715324;586.3555
146.27278;127.7117;586.3484
146.26694;127.70805;586.34875
146.261;127.70803;586.3482
146.26114;127.71466;586.33185
146.26793;127.71725;586.3278
146.2616;127.71924;586.3221
146.26122;127.72062;586.31604
146.26186;127.71343;586.3126
146.25323;127.70226;586.30273
146.25087;127.69577;586.2972
146.25546;127.69973;586.2972
146.25864;127.706856;586.28986
146.25578;127.70858;586.28516
146.25046;127.70228;586.27826
146.24652;127.69727;586.2722
146.24884;127.69303;586.266
146.24646;127.686646;586.2634
146.24576;127.688286;586.2571
146.24402;127.68888;586.2541
146.24355;127.69119;586.25244
146.23666;127.69315;586.2461
146.23892;127.70037;586.24304
146.2332;127.70342;586.2356
146.21465;127.68767;586.2229
146.20416;127.66931;586.22095
146.20345;127.6602;586.21716
146.20158;127.65279;586.2133
146.19963;127.6526;586.2078
146.21712;127.66316;586.2
146.2446;127.671745;586.19525
146.2774;127.69349;586.192
146.31314;127.75645;586.18713
146.3577;127.831436;586.1804
146.39035;127.91868;586.1784
146.42668;128.0693;586.1742
146.4491;128.24754;586.1694
146.45085;128.41478;586.16595
146.46599;128.5943;586.1661
146.49628;128.76604;586.16516
146.5081;128.92245;586.16223
146.51404;129.05826;586.16156
146.53525;129.18503;586.15234
146.51355;129.26457;586.148
146.4522;129.29175;586.1493
146.40202;129.27957;586.1465
146.37233;129.25563;586.1379
146.35242;129.16539;586.1356
146.34369;128.93262;586.1425
146.32402;128.61406;586.13464
146.29187;128.32664;586.1278
146.26062;128.06253;586.11993
146.19943;127.83285;586.1219
146.13876;127.687614;586.12897
146.12279;127.65269;586.13086
146.13362;127.683136;586.1105
146.15147;127.69678;586.11005
146.17612;127.68244;586.1069
146.21333;127.6814;586.101
146.25165;127.70519;586.1015
146.2705;127.71353;586.0957
146.27847;127.719086;586.096
146.29094;127.75419;586.0952
146.29851;127.78973;586.09033
146.30367;127.81643;586.088
146.30156;127.82915;586.0891
146.29817;127.83842;586.0888
146.28818;127.838585;586.0847
146.2774;127.84276;586.0841
146.26591;127.84092;586.08704
146.26071;127.8394;586.097
146.26372;127.83871;586.08356
146.26611;127.83231;586.0764
146.26062;127.82392;586.07806
146.265;127.82375;586.07806
146.27278;127.8212;586.0766
146.26892;127.81861;586.0762
146.27058;127.82319;586.08154
146.2747;127.82931;586.0784
146.27965;127.83231;586.0727
146.27911;127.833244;586.0703
146.27818;127.83658;586.0734
146.28304;127.84037;586.0691
146.29161;127.84634;586.0661
146.29283;127.85001;586.06396
146.28796;127.843094;586.0643
146.2902;127.84187;586.05743
146.28966;127.84414;586.05695
146.29848;127.85785;586.0559
146.30667;127.87127;586.054
146.30415;127.87752;586.0545
146.30414;127.88653;586.05597
146.30122;127.885025;586.0545
146.30592;127.87663;586.0544
146.31001;127.87452;586.0525
146.30887;127.87672;586.04913
146.31131;127.88241;586.0489
146.30617;127.87485;586.0493
146.30305;127.87084;586.0467
146.30624;127.88367;586.04504
146.30153;127.88334;586.0426
146.29498;127.87358;586.0398
146.29144;127.86295;586.0386
146.29285;127.86393;586.04047
146.29233;127.87311;586.04034
146.29106;127.87351;586.0422
146.29515;127.87637;586.036
146.3025;127.886505;586.03326
146.30106;127.88949;586.0378
146.29402;127.88164;586.0296
146.28656;127.876396;586.0281
146.28609;127.87227;586.0289
146.2878;127.87318;586.0296
146.29652;127.88005;586.0327
146.29651;127.88085;586.02783
146.29913;127.88419;586.0186
146.30315;127.89133;586.01556
146.29788;127.89163;586.0165
146.28575;127.880974;586.0167
146.2786;127.874565;586.02167
146.27423;127.87416;586.0175
146.28673;127.88193;586.01117
146.28992;127.87907;586.01
146.2894;127.87771;586.00854
146.29114;127.882576;586.0056
146.28891;127.88591;585.99786
146.29388;127.89368;586.0003
146.30092;127.90501;586.0014
146.29388;127.89981;585.9995
146.29085;127.90604;585.98285
146.29282;127.9104;585.98126
146.29741;127.913025;585.98486
146.29733;127.912155;585.97906
146.29543;127.908325;585.97845
146.29643;127.90374;585.9628
146.297;127.90327;585.95996
146.30191;127.918144;585.95917
146.3078;127.93383;585.96216
146.31363;127.94325;585.963
146.31291;127.942245;585.964
146.30696;127.93436;585.9442
146.31242;127.93836;585.9317
146.30414;127.931114;585.931
146.30309;127.92702;585.93024
146.30267;127.92723;585.9338
146.30441;127.935524;585.9278
146.30795;127.93826;585.9176
146.3084;127.93944;585.9173
146.30434;127.94845;585.91394
146.30542;127.95316;585.9105
146.3064;127.95384;585.90826
146.30751;127.94994;585.9081
146.29152;127.93807;585.9061
146.2888;127.94132;585.904
146.29631;127.95894;585.9056
146.30989;127.96954;585.9056
146.31596;127.97653;585.90936
146.31732;127.98683;585.9118
146.32074;127.99325;585.9162
146.32515;128.00243;585.9262
146.32614;128.00693;585.9351
146.33412;128.0127;585.9448
146.34004;128.01942;585.9517
146.34848;128.03052;585.96826
146.35754;128.03516;585.98615
146.36685;128.04016;586.0038
146.3711;128.0529;586.0214
146.37325;128.05624;586.0464
146.36937;128.0558;586.0739
146.36513;128.06117;586.10175
146.368;128.07135;586.13043
146.38031;128.08334;586.16156
146.38702;128.08817;586.19244
146.39642;128.09047;586.22394
146.38544;128.08813;586.2561
146.38104;128.08481;586.2871
146.37987;128.08142;586.3186
146.37523;128.08951;586.3487
146.3813;128.09488;586.37744
146.38596;128.10716;586.40643
146.39532;128.12065;586.4373
146.40031;128.12408;586.4665
146.40594;128.129;586.49304
146.3945;128.12082;586.5197
146.39478;128.1175;586.545
146.39879;128.12073;586.5722
146.39938;128.12862;586.59393
146.40253;128.13882;586.6183
146.41063;128.14967;586.64075
146.41655;128.15427;586.66235
146.41739;128.15526;586.6841
146.42157;128.16069;586.70514
146.42265;128.16309;586.72375
146.42975;128.17715;586.7424
146.43703;128.18597;586.7603
146.44159;128.19215;586.77655
146.44228;128.19908;586.79156
146.4389;128.2054;586.8065
146.44254;128.20827;586.822
146.4456;128.20714;586.8343
146.43729;128.19194;586.8457
146.43745;128.18024;586.8563
146.42668;128.17213;586.86816
146.41876;128.17465;586.8801
146.41829;128.17525;586.889
146.41588;128.17387;586.89325
146.41226;128.16748;586.89825
146.40253;128.15454;586.90326
146.39557;128.13925;586.9091
146.38368;128.1111;586.9128
146.36755;128.08983;586.91644
146.3592;128.07695;586.9205
146.35265;128.06956;586.92096
146.34769;128.05986;586.92303
146.34099;128.05292;586.9233
146.33556;128.05418;586.9233
146.337;128.05061;586.9216
146.32817;128.034;586.91925
146.31734;128.0072;586.91644
146.30267;127.98331;586.91364
146.30225;127.975555;586.91327
146.29759;127.96871;586.91125
146.29338;127.95527;586.90717
146.29431;127.94994;586.905
146.29324;127.94856;586.90265
146.29707;127.94661;586.8998
146.29424;127.943985;586.8974
146.29651;127.9371;586.90155
146.2893;127.91927;586.90186
146.28737;127.90885;586.88635
146.28749;127.89862;586.8808
146.28932;127.888275;586.8613
146.283;127.877464;586.85333
146.28838;127.876686;586.84393
146.28618;127.86641;586.8413
146.28435;127.863144;586.8299
146.27887;127.85546;586.8258
146.28542;127.85538;586.8218
146.28561;127.86414;586.8112
146.29012;127.87292;586.7909
146.29413;127.87847;586.7866
146.29776;127.87125;586.77545
146.29575;127.85851;586.7658
146.2956;127.85609;586.7595
146.29579;127.85351;586.7544
146.30067;127.8549;586.745
146.29861;127.85539;586.73456
146.29869;127.858444;586.7287
146.29475;127.86006;586.7181
146.29372;127.85394;586.7072
146.28377;127.835365;586.6965
146.27977;127.825424;586.68964
146.27084;127.81777;586.6785
146.25876;127.816055;586.6678
146.26186;127.82099;586.6613
146.26651;127.830666;586.6521
146.26244;127.825;586.6403
146.26062;127.81875;586.63293
146.26424;127.80403;586.6216
146.26549;127.79686;586.61414
146.26694;127.798836;586.6087
146.26778;127.7977;586.59717
146.26956;127.8011;586.5856
146.27406;127.804115;586.5754
146.27393;127.80847;586.5669
146.26894;127.80805;586.56146
146.26198;127.800575;586.55347
146.25542;127.7934;586.54407
146.25029;127.784004;586.53204
146.24075;127.76606;586.5278
146.23758;127.75907;586.52563
146.2346;127.76025;586.5152
146.22574;127.756;586.5079
146.22484;127.75671;586.48834
146.22078;127.762314;586.4764
146.21393;127.75252;586.46814
146.21182;127.742455;586.4557
146.20674;127.72464;586.44867
146.20853;127.71759;586.439
146.20502;127.713875;586.4312
146.2037;127.718376;586.4201
146.19748;127.72033;586.41364
146.19662;127.721664;586.4039
146.20424;127.71749;586.38873
146.20354;127.71282;586.38513
146.19858;127.709076;586.37744
146.19896;127.70478;586.3663
146.20827;127.70728;586.3515
146.2115;127.71127;586.34094
146.20924;127.71408;586.32874
146.2095;127.71661;586.3147
146.20587;127.70691;586.3067
146.1918;127.68569;586.30035
146.18619;127.67454;586.2952
146.18413;127.67288;586.28937
146.17763;127.67112;586.2758
146.17316;127.67362;586.26825
146.16597;127.66781;586.2654
146.17377;127.67505;586.2645
146.17648;127.68051;586.2617
146.16978;127.66551;586.2531
146.16696;127.64442;586.25726
146.1661;127.63319;586.2549
146.15;127.6252;586.24225
146.14496;127.630585;586.23364
146.15167;127.632355;586.2353
146.15852;127.6299;586.2368
146.16788;127.62985;586.2347
146.17535;127.633255;586.23535
146.16805;127.62999;586.2378
146.16121;127.62193;586.2377
146.15247;127.61783;586.2462
146.15712;127.62975;586.2491
146.15741;127.63855;586.2511
146.1544;127.63967;586.2558
146.16394;127.63414;586.25854
146.16788;127.62926;586.26263
146.15398;127.615616;586.26843
146.1614;127.618546;586.27466
146.17015;127.62084;586.28174
146.16988;127.61907;586.2892
146.17249;127.6175;586.2974
146.17754;127.6206;586.3031
146.17873;127.628654;586.3116
146.18845;127.633804;586.32007
146.19017;127.63967;586.3303
146.1792;127.636116;586.33856
146.18051;127.63038;586.34534
146.17606;127.622765;586.3585
146.1703;127.6221;586.36536
146.17125;127.61943;586.3695
146.16483;127.60987;586.37933
146.15636;127.607574;586.3879
146.15836;127.61684;586.399
146.15903;127.61795;586.4068
146.15822;127.60715;586.4145
146.15361;127.58918;586.4218
146.15564;127.588295;586.4295
146.15974;127.59606;586.43896
146.16203;127.593254;586.44806
146.17271;127.60336;586.45483
146.17513;127.61428;586.4611
146.17097;127.61783;586.46814
146.17206;127.61435;586.47754
146.17393;127.61061;586.4841
146.16728;127.604744;586.48944
146.15808;127.60427;586.4952
146.15619;127.60543;586.5003
146.15402;127.60987;586.50574
146.15965;127.60901;586.51276
146.15715;127.59773;586.51746
146.15317;127.58796;586.5197
146.1486;127.57494;586.5246
146.14987;127.57639;586.52954
146.15636;127.58777;586.5326
146.15671;127.592316;586.5353
146.15643;127.5928;586.5379
146.16891;127.604576;586.5418
146.16373;127.6009;586.5429
146.1556;127.59383;586.5442
146.15591;127.58915;586.54694
146.16092;127.59911;586.5492
146.17072;127.61364;586.5506
146.179;127.62837;586.55145
146.18225;127.63664;586.55096
146.1889;127.63965;586.5502
146.18341;127.63646;586.5533
146.17595;127.642944;586.5538
146.17339;127.64289;586.5551
146.16824;127.632996;586.5545
146.179;127.638794;586.5527
146.17749;127.634125;586.5527
146.18712;127.6401;586.5554
146.1934;127.64525;586.5493
146.18294;127.634094;586.54987
146.18604;127.63615;586.5446
146.18631;127.64334;586.54376
146.17767;127.63693;586.5375
146.18149;127.64833;586.5343
146.1741;127.654594;586.53235
146.17143;127.65872;586.5292
146.17038;127.66101;586.52856
146.17348;127.66432;586.52386
146.17487;127.66091;586.52203
146.18288;127.644585;586.5193
146.18788;127.63755;586.5152
146.17726;127.62506;586.5227
146.17374;127.615524;586.5193
146.1765;127.61764;586.5025
146.18633;127.63438;586.4981
146.1901;127.639694;586.4909
146.18982;127.635574;586.48553
146.1892;127.62525;586.4863
146.17717;127.60112;586.4791
146.17012;127.58981;586.474
146.18077;127.599236;586.4678
146.1841;127.61576;586.46967
146.18234;127.62105;586.45905
146.18925;127.62665;586.4514
146.1864;127.63269;586.44525
146.17496;127.62554;586.43896
146.16275;127.60112;586.43945
146.1649;127.585915;586.43646
146.15445;127.5761;586.42145
146.15175;127.58188;586.4184
146.15181;127.585365;586.4153
146.14436;127.57668;586.4073
146.14098;127.58205;586.4035
146.14342;127.59065;586.3977
146.12694;127.57396;586.3899
146.1246;127.557915;586.38324
146.13257;127.56104;586.38104
146.13538;127.56936;586.38025
146.13295;127.565956;586.3788
146.12363;127.55737;586.366
146.13164;127.56536;586.35486
146.12866;127.57501;586.34924
146.11972;127.57169;586.3473
146.11511;127.56097;586.3405
146.1171;127.555565;586.33044
146.11472;127.55711;586.32904
146.12541;127.56307;586.3251
146.13118;127.56619;586.3238
146.11859;127.56049;586.3221
146.12706;127.56586;586.312
146.12708;127.57067;586.3002
146.12117;127.570244;586.2945
146.12297;127.56984;586.28577
146.11075;127.55725;586.27954
146.10867;127.5541;586.2731
146.1109;127.56546;586.267
146.11638;127.57249;586.26263
146.12021;127.57787;586.25616
146.11603;127.57482;586.2516
146.11258;127.568405;586.24695
146.10498;127.563705;586.24194
146.10965;127.56304;586.2364
146.12257;127.56505;586.233
146.13089;127.57297;586.22766
146.12224;127.573006;586.22723
146.11324;127.56812;586.2235
146.1086;127.574844;586.2159
146.09755;127.56493;586.21045
146.08112;127.54199;586.20575
146.07523;127.52065;586.2046
146.0743;127.507065;586.2008
146.06383;127.50085;586.19385
146.06631;127.5043;586.19116
146.07196;127.509735;586.1909
146.1021;127.528694;586.1846
146.12668;127.56416;586.1774
146.1509;127.62927;586.1735
146.19482;127.72098;586.1742
146.2346;127.85308;586.1728
146.26448;128.02338;586.16815
146.26595;128.18584;586.165
146.26855;128.34813;586.15485
146.30064;128.54234;586.15125
146.3161;128.71643;586.14606
146.3163;128.84955;586.1421
146.32893;128.9667;586.13983
146.32706;129.05453;586.1359
146.27898;129.09793;586.13135
146.21005;129.09496;586.1268
146.1686;129.08755;586.1246
146.14842;129.04524;586.1214
146.12825;128.86824;586.1192
146.11551;128.54912;586.11755
146.08171;128.21542;586.1138
146.04999;127.92418;586.10944
146.0106;127.67498;586.10785
145.95935;127.50928;586.1053
145.9345;127.43325;586.10345
145.93387;127.44589;586.10223
145.94243;127.46868;586.10077
145.96164;127.463264;586.09686
145.99733;127.46703;586.0946
146.04182;127.50196;586.0908
146.06891;127.534485;586.08716
146.08026;127.55222;586.08887
146.09451;127.57906;586.0873
146.1111;127.60818;586.0849
146.11945;127.62622;586.08453
146.11583;127.6277;586.08356
146.10828;127.633545;586.08215
146.10107;127.64;586.0813
146.09755;127.647156;586.08295
146.09421;127.659195;586.0817
146.09389;127.6668;586.0807
146.10439;127.671234;586.0794
146.10567;127.67067;586.07983
146.09747;127.65925;586.07916
146.08598;127.641655;586.0789
146.08133;127.63782;586.0795
146.07922;127.637596;586.0842
146.0904;127.64858;586.08704
146.09933;127.66301;586.0802
146.0987;127.66692;586.06866
146.10503;127.67913;586.0741
146.1163;127.695076;586.0733
